,Nico1:epd1,Nico1:epd1,Nico1:epd1,Nico1:epd2,Nico1:epd2,Nico1:epd2,Nico1:bd2,Nico1:bd2,Nico1:bd2,Nico1:abd2,Nico1:abd2,Nico1:abd2,Nico1:abg1,Nico1:abg1,Nico1:abg1,Nico1:abg2,Nico1:abg2,Nico1:abg2
Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
889,740.559,1172.78,1510.81,679.91,1596.62,1523.01,893.378,1078.96,1250.88,1094.17,1137.33,1451.81,644.725,1692.61,1208.47,861.15,1563.08,1044.66
890,740.912,1173.05,1510.33,680.504,1596.3,1522.9,893.512,1078.89,1250.95,1094.47,1137.65,1451.31,645.606,1692.75,1208.59,861.811,1563.3,1044.71
891,741.222,1172.93,1510.19,680.842,1595.65,1522.61,893.723,1079.07,1250.71,1094.71,1137.9,1451.15,646.35,1692.85,1208.66,862.468,1563.25,1044.59
892,741.469,1172.62,1510.19,681.663,1596.46,1522.92,893.958,1079.25,1250.26,1094.84,1138.11,1450.91,647.027,1692.9,1208.67,863.21,1563.58,1044.58
893,741.709,1172.42,1510.14,682.359,1596.43,1522.93,894.229,1079.46,1249.93,1094.96,1138.23,1450.74,647.644,1692.94,1208.68,863.814,1563.57,1044.48
894,741.952,1172.16,1510.09,682.441,1595.04,1522.29,894.229,1079.35,1250.42,1095.06,1138.3,1450.65,648.278,1692.98,1208.63,864.416,1563.98,1044.56
895,742.648,1169.65,1511.3,683.112,1595.07,1522.34,894.408,1079.42,1250.34,1095.12,1138.28,1450.56,648.89,1692.94,1208.61,865.057,1564.36,1044.63
896,742.953,1169.44,1511.27,683.839,1596.02,1522.72,894.602,1079.37,1250.27,1095.21,1138.12,1450.71,649.788,1693.08,1208.65,865.697,1564.08,1044.33
897,742.934,1171.65,1509.95,684.16,1595.76,1522.63,894.882,1079.38,1249.75,1095.28,1138.03,1450.81,650.464,1693.24,1208.64,866.432,1564.1,1044.17
898,743.305,1171.59,1509.87,684.492,1595.62,1522.49,894.981,1079.12,1249.77,1095.28,1137.9,1450.86,651.065,1693.44,1208.66,867.032,1563.97,1043.95
899,745.401,1175.54,1506.54,684.818,1595.5,1522.39,895.202,1078.8,1249.45,1095.32,1137.66,1450.94,651.623,1693.68,1208.66,867.603,1563.99,1043.81
900,744.388,1172.72,1508.72,685.205,1595.41,1522.32,895.312,1078.59,1249.52,1095.35,1137.54,1451.05,652.244,1693.6,1208.53,868.049,1564.17,1043.82
901,744.411,1171.36,1509.55,685.542,1595.19,1522.22,895.438,1077.84,1249.97,1095.39,1137.44,1451.04,652.895,1693.48,1208.34,868.634,1564.31,1043.8
902,744.469,1171.7,1509.31,685.933,1595.06,1522.1,895.592,1077.45,1250.13,1095.49,1137.29,1451.17,653.469,1693.41,1208.25,869.289,1564.77,1043.96
903,744.703,1171.63,1509.3,686.276,1595.13,1522.12,895.7,1077.63,1249.67,1095.57,1137.55,1451.01,653.951,1693.57,1208.28,869.927,1564.81,1043.89
904,744.867,1171.49,1509.27,686.641,1595.2,1522.13,895.817,1077.3,1249.6,1095.69,1137.33,1450.96,654.428,1693.67,1208.31,870.506,1564.9,1043.9
905,745.009,1171.37,1509.29,686.464,1594.14,1521.65,895.951,1077.01,1249.66,1095.76,1137.3,1450.87,654.837,1693.77,1208.39,870.942,1564.58,1043.7
906,745.119,1171.45,1509.17,686.982,1594.38,1521.74,896.095,1076.68,1249.66,1095.83,1137.18,1450.92,655.266,1693.81,1208.39,871.268,1564.66,1043.76
907,745.213,1171.44,1509.15,687.272,1594.34,1521.75,896.201,1076.23,1249.86,1095.88,1137.05,1450.95,655.642,1693.78,1208.37,871.584,1564.74,1043.84
908,745.301,1171.39,1509.11,687.655,1594.21,1521.7,895.82,1076.51,1249.99,1095.91,1137.01,1450.92,655.988,1693.76,1208.34,871.903,1564.81,1043.89
909,745.378,1171.26,1509.18,688.052,1594.07,1521.65,896.153,1075.56,1250.35,1095.88,1137.02,1451.1,656.355,1693.7,1208.33,872.249,1564.75,1043.96
910,745.451,1171.11,1509.21,688.746,1594.73,1522,896.197,1075.39,1250.23,1095.88,1136.9,1451.27,656.652,1693.74,1208.31,872.616,1564.68,1043.97
911,745.476,1171.35,1508.87,689.07,1594.52,1521.94,896.239,1075.06,1250.23,1095.82,1136.77,1451.48,656.952,1693.79,1208.37,872.947,1564.63,1044
912,745.914,1168.25,1510.72,689.398,1594.45,1521.91,896.229,1074.87,1250.24,1095.81,1136.56,1451.62,657.243,1693.7,1208.34,873.24,1564.51,1043.99
913,745.622,1171.31,1508.63,689.501,1593.79,1521.57,896.236,1074.48,1250.39,1095.84,1136.06,1451.88,657.44,1693.57,1208.29,873.55,1564.32,1043.88
914,745.961,1168.04,1510.65,689.792,1593.86,1521.63,896.309,1074.27,1250.38,1095.85,1135.66,1451.96,657.777,1693.61,1208.34,873.798,1564.25,1043.86
915,746.025,1168.18,1510.58,690.44,1594.87,1522.13,896.254,1073.95,1250.55,1095.95,1135.03,1452.09,658.088,1693.54,1208.31,874.048,1564.15,1043.83
916,746.047,1168.21,1510.5,690.853,1594.87,1522.22,896.24,1073.69,1250.62,1095.94,1134.45,1452.1,658.356,1693.49,1208.33,874.216,1564.06,1043.83
917,746.093,1168.15,1510.49,691.251,1594.67,1522.21,896.698,1070.62,1252.66,1096.02,1133.93,1452.05,658.714,1693.56,1208.43,874.337,1563.92,1043.79
918,746.029,1168.99,1510.03,691.63,1594.5,1522.21,896.612,1070.23,1252.7,1096.02,1132.97,1452.11,659.051,1693.37,1208.39,874.531,1563.89,1043.83
919,746.016,1169.09,1509.89,692.012,1594.32,1522.23,896.592,1070.06,1252.63,1096.11,1132.22,1452.21,659.43,1693.29,1208.4,874.644,1563.7,1043.75
920,746.085,1169.01,1509.84,692.271,1594.1,1522.18,896.257,1071.84,1251.49,1096.11,1131.62,1452.12,659.751,1693.31,1208.46,874.739,1563.59,1043.71
921,746.11,1169.22,1509.61,692.531,1593.95,1522.2,896.237,1071.55,1251.48,1096.2,1131.12,1451.94,660.031,1693.28,1208.56,874.856,1563.43,1043.7
922,746.121,1169.22,1509.44,692.782,1593.88,1522.26,896.226,1071.19,1251.46,1096.25,1130.56,1451.9,660.477,1693.68,1208.91,874.961,1563.21,1043.6
923,746.154,1169.34,1509.23,692.946,1593.71,1522.25,896.242,1071.01,1251.39,1096.65,1130.38,1452.29,660.631,1693.22,1208.7,875.074,1562.9,1043.46
924,746.188,1169.37,1508.95,693.194,1593.52,1522.29,896.275,1070.7,1251.38,1096.59,1129.59,1452.34,660.905,1693.17,1208.75,875.206,1562.67,1043.42
925,746.236,1169.27,1508.81,693.466,1593.14,1522.33,896.316,1070.23,1251.38,1096.62,1129.25,1452.28,661.179,1693.11,1208.83,875.286,1562.4,1043.32
926,746.301,1169.06,1508.76,693.598,1591.99,1521.95,896.349,1069.7,1251.38,1096.71,1128.74,1452.29,661.482,1693.08,1208.95,875.392,1562.09,1043.23
927,746.665,1168.25,1508.81,693.92,1591.65,1521.97,896.437,1069.08,1251.59,1096.87,1128.11,1452.26,661.773,1692.97,1209.05,875.599,1562.36,1043.42
928,746.599,1168.16,1508.6,694.21,1591.3,1521.98,896.453,1068.31,1251.88,1097.06,1127.06,1452.52,662.068,1692.75,1209.07,875.616,1561.59,1043.09
929,746.653,1167.86,1508.43,694.415,1591.1,1522.03,896.545,1067.74,1251.72,1097.21,1125.43,1452.64,662.367,1692.56,1209.12,875.679,1561.23,1042.96
930,746.72,1167.58,1508.32,694.658,1590.88,1522.05,896.582,1066.96,1251.71,1097.33,1123.09,1453.22,662.583,1692.3,1209.15,875.749,1560.99,1042.92
931,746.699,1167.29,1508.27,694.631,1590.38,1521.93,896.656,1066.23,1251.75,1097.49,1121.08,1453.73,662.768,1692.06,1209.27,875.805,1560.76,1042.9
932,746.754,1166.9,1508.25,694.842,1590.04,1521.98,896.933,1062.81,1253.86,1097.57,1120.33,1453.41,662.948,1691.89,1209.4,875.877,1560.41,1042.79
933,746.792,1166.51,1508.21,695.209,1589.68,1522.05,898.323,1067.51,1249.28,1097.73,1119.41,1453.49,663.125,1691.69,1209.54,875.951,1560.13,1042.72
934,746.852,1165.92,1508.21,695.772,1589.45,1522.13,898.262,1066.58,1249.45,1097.79,1118.17,1453.79,663.295,1691.48,1209.64,875.867,1559.75,1042.62
935,746.887,1165.4,1508.19,696.138,1588.92,1522.05,898.327,1065.61,1249.62,1097.71,1117.05,1453.77,663.428,1691.24,1209.75,875.899,1559.52,1042.54
936,746.667,1165.5,1507.96,696.424,1588.59,1522.1,898.316,1064.64,1249.9,1097.59,1114.93,1453.9,663.55,1691.07,1209.95,875.911,1559.29,1042.5
937,746.914,1164.38,1508.18,696.747,1588.17,1522.19,896.778,1061.01,1252.63,1096.78,1111.91,1452.85,663.71,1690.81,1210.12,875.931,1559.01,1042.39
938,746.922,1164.01,1508.03,697.078,1587.75,1522.22,896.693,1059.95,1252.84,1097.57,1110.41,1453,663.928,1690.43,1210.22,875.877,1558.72,1042.3
939,748.496,1166.98,1505.22,697.426,1587.32,1522.23,896.692,1059.13,1252.82,1098.16,1109.7,1453.9,664.195,1689.96,1210.32,875.911,1558.53,1042.28
940,747.398,1163.55,1507.02,697.62,1586.61,1522.14,896.67,1058.23,1252.76,1098.2,1107.68,1454.52,664.405,1689.48,1210.35,875.894,1558.14,1042.15
941,747.439,1162.8,1507.24,698.252,1586.1,1522.3,896.523,1057.88,1252.46,1098.02,1105.24,1454.37,664.602,1689.1,1210.43,875.973,1557.86,1042.14
942,747.11,1161.48,1508.28,698.59,1585.62,1522.47,896.521,1057.13,1252.33,1098.12,1102.28,1454.89,664.792,1688.72,1210.53,876.057,1557.42,1042.07
943,747.155,1161.1,1507.99,698.877,1585.14,1522.56,896.509,1055.91,1252.58,1098.41,1100.93,1455.14,664.997,1688.37,1210.67,876.155,1556.95,1042
944,747.102,1160.51,1507.77,699.297,1584.65,1522.65,896.612,1054.69,1252.64,1098.71,1099.95,1455.21,665.213,1687.99,1210.8,876.304,1556.51,1041.96
945,747.141,1159.64,1507.73,699.826,1583.97,1522.78,896.551,1052.88,1253.12,1098.82,1096.74,1455.81,665.464,1687.58,1210.93,876.413,1556.06,1041.93
946,747.144,1158.82,1507.77,700.611,1584.11,1523.28,896.35,1051.36,1253.68,1099.02,1093.68,1455.93,665.775,1687.17,1211.09,876.915,1555.03,1041.68
947,747.278,1157.96,1507.99,701.072,1583.76,1523.45,896.185,1050.23,1253.8,1099.42,1092.02,1455.62,666.149,1686.64,1211.24,876.758,1555.04,1041.87
948,747.339,1157.37,1507.91,701.497,1583.5,1523.68,895.852,1049.72,1253.54,1099.94,1090.49,1455.57,666.525,1686.09,1211.45,876.957,1554.47,1041.82
949,747.426,1156.61,1507.95,701.787,1581.76,1523.36,895.653,1049.48,1252.92,1100.01,1088.2,1455.38,666.788,1685.79,1211.75,877.158,1554.02,1041.83
950,747.475,1155.89,1507.98,702.162,1580.7,1523.39,895.557,1048.88,1252.67,1100.21,1084.95,1456.09,667.259,1685.99,1212.38,877.367,1553.48,1041.82
951,747.581,1155.2,1508.01,702.592,1580.21,1523.49,895.738,1046.92,1253.14,1100.34,1082.55,1456.39,667.459,1685.19,1212.3,877.535,1553.13,1041.92
952,747.624,1154.62,1507.9,703.315,1579.85,1523.75,895.728,1045.44,1253.27,1100.51,1081.38,1456.13,667.882,1684.72,1212.56,877.708,1552.72,1041.97
953,747.547,1155.08,1507.23,703.8,1579.18,1523.83,895.724,1043.96,1253.59,1100.57,1078.98,1456.08,668.395,1684.15,1212.68,877.888,1552.31,1042.02
954,747.828,1153.14,1507.94,704.432,1578.41,1523.85,895.64,1042.8,1253.79,1100.5,1075.44,1456.41,668.8,1683.79,1212.92,878.218,1551.95,1042.1
955,748.046,1151.8,1508.19,704.9,1577.87,1524.01,895.486,1042.05,1253.59,1100.4,1074.08,1455.9,669.225,1683.38,1213.09,878.461,1551.36,1042.13
956,747.98,1152.18,1507.51,705.391,1577.26,1524.09,895.174,1041.49,1253.26,1100.48,1072.73,1455.92,669.57,1682.96,1213.29,878.931,1550.92,1042.27
957,748.127,1151.45,1507.44,705.933,1576.54,1524.21,894.952,1040.55,1252.9,1100.64,1070.15,1456.13,670.04,1682.46,1213.46,879.295,1550.39,1042.33
958,748.259,1150.68,1507.51,706.625,1575.71,1524.3,894.786,1038.5,1253.56,1100.86,1066.84,1456.33,670.592,1681.84,1213.64,879.577,1550.04,1042.53
959,748.359,1150.17,1507.44,707.099,1575.1,1524.5,894.643,1037.33,1253.7,1101.14,1064.79,1456.21,671.042,1681.36,1213.91,879.83,1549.64,1042.68
960,748.482,1149.48,1507.47,707.922,1575.93,1525.37,894.566,1036.37,1253.78,1101.27,1063.41,1455.58,671.58,1681.53,1214.58,880.197,1549.13,1042.81
961,748.801,1147.93,1507.93,708.492,1574.91,1525.45,894.575,1035.23,1253.84,1101.33,1059.79,1455.54,671.834,1680.64,1214.51,880.579,1548.64,1042.89
962,748.724,1148.19,1507.34,708.779,1572.96,1525.09,894.495,1034.16,1253.43,1101.03,1057.33,1455.78,672.422,1680.14,1214.8,880.952,1548,1042.9
963,749.167,1146.08,1507.83,709.263,1572.34,1525.2,895.523,1034.37,1251.11,1101.01,1056.04,1455.52,673.026,1679.48,1214.91,881.41,1547.43,1042.9
964,749.296,1145.12,1507.62,709.773,1571.78,1525.45,895.477,1034.05,1250.61,1101.16,1053.21,1455.46,673.496,1679.03,1215.09,881.824,1546.93,1042.97
965,749.434,1144.37,1507.37,710.355,1570.94,1525.42,894.113,1031.72,1252.08,1101.04,1050.22,1454.94,673.957,1678.64,1215.3,882.149,1546.66,1043.16
966,749.617,1143.51,1507.27,710.879,1570.15,1525.43,893.788,1030.38,1252.48,1101.36,1048.37,1454.75,674.438,1678.21,1215.48,882.482,1546.28,1043.27
967,749.776,1142.7,1507.19,711.432,1569.44,1525.52,893.573,1029.33,1252.16,1101.61,1046.09,1454.48,675.001,1677.55,1215.58,882.955,1545.82,1043.27
968,749.82,1142.57,1505.9,712.023,1568.8,1525.61,893.544,1027.58,1252.06,1101.67,1042.74,1454.63,675.527,1676.94,1215.83,883.367,1545.22,1043.24
969,750.016,1141.48,1506.66,712.723,1567.87,1525.68,893.551,1025.92,1251.96,1101.7,1039.66,1454.72,675.886,1676.47,1216.09,883.957,1544.82,1043.32
970,750.242,1140.35,1506.86,713.314,1567.07,1525.84,893.396,1024.62,1252,1101.61,1038.51,1453.53,676.251,1676.05,1216.41,884.319,1544.47,1043.42
971,750.278,1139.2,1506.7,713.842,1566.56,1526.08,893.117,1023.97,1251.88,1101.42,1035.68,1453.95,676.83,1675.4,1216.69,884.634,1544.2,1043.51
972,750.384,1138.37,1506.35,714.503,1565.59,1526.17,894.357,1025.57,1249.21,1101.44,1032.54,1453.82,677.458,1674.73,1216.82,884.975,1543.86,1043.58
973,750.431,1137.24,1506.06,715.404,1565.55,1526.64,892.747,1022.55,1250.82,1101.72,1030.6,1453.24,677.908,1674.31,1217.03,885.468,1543.35,1043.64
974,750.478,1136.01,1506.06,715.869,1565.04,1526.78,892.418,1020.79,1251.09,1101.98,1028.01,1452.95,678.36,1673.85,1217.24,886.011,1543.25,1043.83
975,750.799,1135.76,1506.32,716.239,1563.42,1526.53,892.396,1019.57,1250.65,1102.18,1023.61,1453.73,678.821,1673.45,1217.47,886.391,1542.68,1043.77
976,750.883,1135.03,1506.27,716.985,1562.4,1526.6,892.26,1018.13,1250.94,1101.97,1023,1452.07,679.563,1673.48,1218.06,886.64,1541.88,1043.66
977,751.034,1134.33,1506.14,717.625,1561.76,1526.74,892.038,1016.9,1251.42,1102.07,1020.18,1451.75,679.881,1672.22,1217.84,886.89,1541.54,1043.8
978,751.19,1133.62,1505.99,718.261,1561.01,1526.88,891.807,1015.55,1251.3,1101.81,1017.1,1451.96,680.295,1671.76,1218.08,887.239,1541,1043.86
979,751.13,1134.89,1504.52,719.042,1560.08,1526.9,892.668,1015.73,1249.15,1101.81,1014.68,1451.69,680.586,1671.29,1218.4,887.628,1540.38,1043.83
980,751.579,1131.62,1505.95,719.683,1559.34,1526.98,891.277,1013.63,1250.6,1102,1012.66,1450.53,681.073,1670.58,1218.69,888.094,1539.63,1043.8
981,751.731,1130.58,1505.78,720.255,1558.54,1527.02,891.214,1013.41,1249.55,1102.17,1009.9,1450.53,681.673,1669.83,1218.84,888.308,1539.23,1043.87
982,751.915,1129.52,1505.78,720.972,1557.64,1526.96,890.929,1012.44,1249.45,1102.3,1006.73,1450.12,682.149,1669.42,1219.06,888.613,1538.57,1043.85
983,752.049,1128.79,1505.64,721.655,1556.74,1527.02,890.834,1010.62,1249.92,1102.39,1004.48,1449.41,682.473,1668.87,1219.23,889.026,1538.12,1043.86
984,752.163,1127.89,1505.57,722.156,1555.97,1527.08,890.612,1008.91,1250.17,1102.42,1001.72,1448.96,683.027,1668.51,1219.48,889.23,1537.75,1043.94
985,752.359,1126.86,1505.73,722.962,1554.9,1527.13,890.357,1007.27,1250.07,1102.27,998.561,1449.04,683.604,1667.86,1219.65,889.462,1537.31,1043.97
986,752.474,1126.1,1505.75,723.755,1553.92,1527.31,890.293,1006.2,1249.29,1102.38,996.819,1448.06,684.129,1667.25,1219.89,889.795,1536.83,1043.94
987,752.655,1125.22,1505.75,724.644,1554.63,1528.1,889.915,1004.93,1249.73,1102.45,994.275,1447.63,684.529,1666.68,1220.18,890.134,1536.2,1043.85
988,752.789,1123.78,1505.71,725.18,1552.38,1527.67,889.716,1004.28,1249.64,1102.61,991.318,1447.6,684.864,1666.28,1220.54,890.489,1535.6,1043.8
989,752.668,1124.2,1504.83,725.89,1551.43,1527.72,889.563,1003.08,1249.49,1102.81,988.553,1446.91,685.372,1665.55,1220.86,890.81,1535.08,1043.75
990,752.769,1123.8,1504.18,726.405,1550.9,1527.94,889.458,1001.72,1249.57,1102.95,986.133,1446.61,685.904,1664.82,1221.04,891.031,1534.66,1043.75
991,752.877,1123.23,1503.86,727.09,1549.82,1527.98,889.492,1000.42,1249.49,1102.8,983.4,1446.04,686.301,1664.28,1221.25,891.243,1534.39,1043.8
992,753.193,1120.47,1504.93,727.746,1548.75,1527.93,889.426,998.824,1249.77,1102.71,980.937,1445.72,686.669,1663.7,1221.47,891.402,1533.98,1043.82
993,753.05,1119.16,1504.58,728.394,1547.93,1528.03,889.216,997.536,1249.6,1102.77,979.11,1445.23,687.037,1663.16,1221.66,891.69,1533.53,1043.86
994,753.415,1118.64,1504.62,729.118,1547.04,1528.1,889.092,996.545,1249.39,1102.79,976.263,1444.9,687.532,1662.37,1221.81,891.957,1532.77,1043.69
995,753.307,1120.57,1502.49,729.849,1546.03,1528.09,888.787,995.985,1248.8,1102.93,973.368,1445.15,688.022,1661.66,1222.12,892.251,1532.26,1043.73
996,753.551,1119.32,1502.36,730.45,1545.24,1528.24,888.81,995.592,1247.87,1103.06,971.657,1444.06,688.31,1661.1,1222.45,892.471,1531.7,1043.68
997,755.147,1120.66,1500.16,731.045,1544.34,1528.27,888.754,993.702,1248.43,1103.19,968.871,1443.92,688.822,1661.24,1223.2,892.749,1531.2,1043.65
998,754.266,1114.34,1504.2,731.8,1543.26,1528.29,888.678,992.452,1248.36,1103.05,965.917,1443.87,689.192,1660.63,1223.48,892.967,1530.68,1043.59
999,754.493,1113.32,1504.21,732.28,1542.41,1528.35,888.726,991.023,1248.74,1105.34,969.082,1438.27,689.406,1659.25,1223.14,893.09,1530.3,1043.67
1000,754.652,1112.43,1504.13,732.95,1542.76,1528.96,888.661,989.987,1248.41,1102.99,963.145,1441.74,689.811,1658.56,1223.33,893.306,1529.89,1043.75
1001,754.546,1114.38,1502.11,733.373,1540.78,1528.69,888.6,988.817,1247.79,1103.15,960.902,1440.56,690.357,1658.63,1223.97,893.524,1529.43,1043.72
1002,754.759,1113.79,1501.44,733.935,1539.47,1528.69,888.653,985.625,1249.58,1105.05,961.894,1437.29,690.583,1657.96,1224.19,893.784,1529.01,1043.73
1003,755.194,1109.14,1503.76,734.153,1538.58,1528.74,888.372,986.531,1248,1103.24,955.421,1441.61,690.665,1656.65,1224,894.033,1528.49,1043.66
1004,755.403,1108.09,1503.58,735.07,1537.68,1528.93,888.232,985.698,1247.75,1103.36,955.025,1439.74,691.074,1655.84,1224.21,894.266,1528.03,1043.59
1005,755.605,1107.27,1503.52,735.719,1536.71,1528.93,888.169,984.745,1247.54,1103.34,951.793,1440.52,691.435,1655.06,1224.4,894.466,1527.52,1043.56
1006,755.797,1106.52,1503.4,736.18,1535.93,1528.95,888.13,983.413,1247.57,1103.41,950.697,1439.77,691.699,1654.41,1224.61,894.693,1526.91,1043.5
1007,755.981,1105.73,1503.3,736.68,1535.17,1529.01,888.183,981.777,1247.58,1103.53,947.523,1440.07,691.897,1653.79,1224.86,894.947,1526.46,1043.55
1008,755.845,1106.88,1502.28,737.274,1534.13,1528.98,888.266,980.669,1247.63,1103.52,947.802,1438.61,692.128,1653.15,1225.03,895.091,1526,1043.58
1009,756.091,1105.71,1502.31,737.795,1533.21,1529.03,888.266,980.083,1247.15,1103.49,946.363,1438.64,692.383,1652.41,1225.14,895.212,1525.54,1043.68
1010,756.741,1102.97,1503.03,737.901,1532.13,1528.95,888.229,979.746,1246.49,1103.45,944.913,1438.63,692.772,1651.72,1225.31,895.367,1525.1,1043.67
1011,757.058,1101.9,1502.93,738.552,1531.55,1529.16,888.325,979.386,1245.58,1103.51,943.767,1438.54,693.144,1651.04,1225.54,895.626,1524.53,1043.68
1012,757.286,1101.01,1502.79,739.171,1530.48,1529.19,888.335,978.302,1245.44,1103.57,943.484,1437.91,693.347,1650.51,1225.8,895.846,1523.87,1043.68
1013,757.458,1100.14,1502.66,739.66,1529.58,1529.28,888.388,977.152,1245.4,1103.64,943.065,1437.59,693.569,1650.02,1226.02,896.125,1523.31,1043.63
1014,757.64,1099.42,1502.54,739.935,1528.99,1529.41,888.492,976.356,1244.9,1103.74,941.243,1438.39,693.811,1649.5,1226.27,896.354,1522.76,1043.66
1015,757.82,1098.77,1502.4,740.316,1528.17,1529.52,888.571,975.335,1245.06,1103.9,941.163,1438.21,694.107,1648.93,1226.46,896.581,1522.44,1043.65
1016,757.978,1097.97,1502.25,740.823,1527.25,1529.58,888.727,974.33,1245.28,1104.06,940.941,1438.16,694.457,1648.32,1226.67,896.749,1522.07,1043.78
1017,757.809,1099.09,1501.16,741.253,1526.41,1529.71,888.867,973.427,1245.11,1104.21,940.72,1438.13,694.741,1647.71,1226.83,896.87,1521.7,1043.89
1018,758.398,1096.41,1501.89,741.55,1525.69,1529.8,889.031,972.799,1244.87,1104.34,940.491,1438.21,695.019,1647.16,1227.12,896.96,1521.13,1044.01
1019,758.59,1095.76,1501.7,741.876,1525.02,1529.91,890.753,974.538,1242.19,1104.4,940.335,1438.34,695.194,1646.68,1227.31,897.089,1520.66,1044.06
1020,758.742,1095.14,1501.7,742.205,1524.37,1530,889.596,972.311,1243.69,1104.49,940.17,1438.53,695.334,1646.25,1227.53,897.242,1520.15,1044.1
1021,758.887,1094.73,1501.51,742.584,1523.67,1530.05,889.747,971.675,1243.78,1104.52,940.023,1438.71,695.485,1645.77,1227.76,897.383,1519.7,1044.16
1022,759.126,1094.11,1501.44,742.885,1522.92,1530.06,889.909,971.08,1243.88,1104.57,940,1438.82,695.753,1645.2,1227.86,897.553,1519.19,1044.18
1023,759.406,1093.3,1501.42,743.137,1522.35,1530.14,890.185,970.633,1243.65,1104.66,939.74,1438.94,695.977,1644.56,1227.9,897.753,1518.62,1044.16
1024,759.624,1092.74,1501.34,743.291,1521.85,1530.24,890.435,969.745,1243.9,1104.86,939.559,1438.92,696.184,1644.04,1228.02,897.945,1518.14,1044.2
1025,759.869,1092.19,1501.22,743.428,1521.37,1530.36,891.683,970.173,1242.36,1105.09,939.33,1438.92,696.311,1643.62,1228.18,898.073,1517.7,1044.29
1026,759.991,1091.97,1500.97,743.55,1520.85,1530.43,891.126,968.59,1243.41,1105.32,939.129,1438.91,696.475,1643.2,1228.35,898.166,1517.17,1044.31
1027,760.316,1090.99,1501.01,743.681,1520.18,1530.53,891.448,968.169,1243.29,1105.5,938.783,1438.88,696.618,1642.76,1228.54,898.278,1516.89,1044.41
1028,760.56,1090.35,1500.9,743.59,1519.32,1530.54,891.786,968.129,1242.96,1105.71,938.847,1438.64,696.683,1642.38,1228.69,898.382,1516.69,1044.57
1029,760.733,1089.85,1500.79,744.019,1518.94,1530.74,892.077,968.16,1242.59,1105.8,938.701,1438.61,696.72,1641.96,1228.81,898.403,1516.47,1044.74
1030,760.892,1089.29,1500.69,744.517,1519.74,1531.46,892.161,968.008,1242.67,1105.85,938.153,1438.79,696.702,1641.57,1228.99,898.448,1516.22,1044.86
1031,761.016,1088.91,1500.63,744.61,1519.18,1531.61,892.422,968.162,1242.12,1105.85,938.375,1438.54,696.755,1641.18,1229.23,898.528,1515.84,1044.99
1032,761.176,1088.57,1500.58,744.255,1517.41,1531.17,892.58,968.135,1241.83,1105.87,937.931,1438.68,696.782,1640.67,1229.36,898.584,1515.52,1045.07
1033,761.328,1088.09,1500.52,744.314,1517,1531.24,892.802,968.291,1241.29,1105.84,938.031,1438.45,696.829,1640.23,1229.46,898.63,1515.26,1045.2
1034,761.43,1087.84,1500.44,744.361,1516.59,1531.27,892.885,967.891,1241.34,1105.78,937.286,1438.64,696.862,1639.91,1229.59,898.632,1514.92,1045.28
1035,761.567,1087.47,1500.42,744.398,1516.17,1531.37,892.887,967.694,1241.31,1105.72,936.993,1438.51,696.83,1639.59,1229.61,898.626,1514.73,1045.43
1036,761.668,1087.19,1500.33,744.466,1515.76,1531.4,892.851,967.508,1241.22,1105.67,936.664,1438.27,696.805,1639.16,1229.65,898.617,1514.51,1045.56
